fr_no;x;y;w;h;cx;cy;cen_dep;dep_avg;orient;group
2928;213;254;48;216;237;362;15;18.387703375402474;87.526566;30
2928;165;238;48;232;189;354;12;13.26052904586834;39.15315;30
2928;302;219;68;262;336;350;10;14.451647646619513;201.9996;30
2928;523;208;74;274;560;345;9;8.966465601107762;279.11365;37
2928;437;283;30;144;452;355;19;18.05082761085164;98.27681;0
2928;602;185;40;286;622;328;0;2.1913927729437903;245.12424;37
2928;476;274;30;196;491;372;15;12.775715091824765;100.10077;38
2928;1;247;60;229;31;361;15;12.158649078609006;90.46841;39
2929;213;254;48;216;237;362;15;15.176747951759076;127.32648;30
2929;165;238;48;232;189;354;12;11.799620037538403;240.87265;30
2929;302;219;68;262;336;350;10;10.26418409414464;203.44823;30
2929;523;208;74;274;560;345;8;8.872803031950998;304.93573;37
2929;437;283;30;144;452;355;19;18.606280226165495;90.93418;0
2929;602;185;40;286;622;328;0;2.5979822806540507;341.82425;37
2929;476;274;30;196;491;372;15;15.246869976535288;304.5055;38
2929;1;247;60;229;31;361;13;11.246756552500615;79.84298;39
2930;213;254;48;216;237;362;15;15.18949139691476;139.24246;30
2930;165;238;48;232;189;354;11;11.751227840824095;210.76811;30
2930;302;219;68;262;336;350;10;10.171985020057809;222.38737;30
2930;523;208;74;274;560;345;8;8.662406958481213;62.239864;37
2930;437;283;30;144;452;355;0;17.792605797031296;98.813354;0
2930;602;185;40;286;622;328;0;2.7240907740031957;348.14603;37
2930;476;274;30;196;491;372;15;15.255300026587364;36.21375;38
2930;1;247;60;229;31;361;13;11.245058641524786;80.99716;39
2931;213;254;48;216;237;362;15;15.083363915773374;128.04623;30
2931;165;238;48;232;189;354;11;11.341129859798613;141.11545;30
2931;302;219;68;262;336;350;10;9.960714341718473;208.6795;30
2931;523;208;74;274;560;345;8;8.740713853482632;174.78114;37
2931;437;283;30;144;452;355;20;19.963241635804597;105.22245;0
2931;602;185;40;286;622;328;0;2.901997941500906;257.91876;37
2931;476;274;30;196;491;372;15;15.211840532482473;84.78834;38
2931;1;247;60;229;31;361;13;11.239238840223754;82.17187;39
2932;229;253;48;216;253;361;15;17.18297673448419;105.595985;30
2932;195;236;48;232;219;352;15;13.622431488101613;151.9458;30
2932;328;219;68;262;362;350;10;14.186547011127141;237.85855;30
2932;546;201;74;274;583;338;8;8.739157831728061;56.063995;37
2932;465;285;30;144;480;357;19;17.717005705969672;72.19158;0
2932;504;271;30;196;519;369;15;12.331387680000457;98.38228;38
2932;1;247;79;230;40;362;15;12.612769864541262;80.17112;39
2933;229;253;48;216;253;361;15;14.488974547821202;108.083;30
2933;195;236;48;232;219;352;12;11.727085799212729;87.84282;30
2933;328;219;68;262;362;350;10;10.778739459938752;236.00317;30
2933;546;201;74;274;583;338;8;8.571953174693812;28.426775;37
2933;465;285;30;144;480;357;19;18.790968114677312;83.3928;0
2933;504;271;30;196;519;369;15;15.011670573970932;40.78736;38
2933;1;247;79;230;40;362;13;11.715946313833577;95.85729;39
2934;229;253;48;216;253;361;15;14.488974547821202;108.083;30
2934;195;236;48;232;219;352;12;11.727085799212729;87.84282;30
2934;328;219;68;262;362;350;10;10.778739459938752;236.00317;30
2934;546;201;74;274;583;338;8;8.571953174693812;28.426775;37
2934;465;285;30;144;480;357;19;18.790968114677312;83.3928;0
2934;504;271;30;196;519;369;15;15.011670573970932;40.78736;38
2934;1;247;79;230;40;362;13;11.715946313833577;95.85729;39
2935;229;253;48;216;253;361;15;14.488974547821202;108.083;30
2935;195;236;48;232;219;352;12;11.727085799212729;87.84282;30
2935;328;219;68;262;362;350;10;10.778739459938752;236.00317;30
2935;546;201;74;274;583;338;8;8.571953174693812;28.426775;37
2935;465;285;30;144;480;357;19;18.790968114677312;83.3928;0
2935;504;271;30;196;519;369;15;15.011670573970932;40.78736;38
2935;1;247;79;230;40;362;13;11.715946313833577;95.85729;39
2936;229;253;48;216;253;361;15;14.488974547821202;108.083;30
2936;195;236;48;232;219;352;12;11.727085799212729;87.84282;30
2936;328;219;68;262;362;350;10;10.778739459938752;236.00317;30
2936;546;201;74;274;583;338;8;8.571953174693812;28.426775;37
2936;465;285;30;144;480;357;19;18.790968114677312;83.3928;0
2936;504;271;30;196;519;369;15;15.011670573970932;40.78736;38
2936;1;247;79;230;40;362;13;11.715946313833577;95.85729;39
2937;245;252;48;216;269;360;14;14.720078839350386;121.700386;30
2937;204;233;48;232;228;349;11;11.607823789235349;133.67874;30
2937;328;219;68;262;362;350;10;11.10071785169463;225.91232;30
2937;567;198;74;274;604;335;8;6.481947725744311;266.70154;37
2937;475;288;30;144;490;360;26;23.38546930275102;71.952156;0
2937;517;270;30;196;532;368;14;14.933667143512652;55.47371;38
2937;15;251;78;230;54;366;14;13.93626849257793;0.71414834;39
2938;245;252;48;216;269;360;14;14.720078839350386;121.700386;30
2938;204;233;48;232;228;349;11;11.607823789235349;133.67874;30
2938;342;216;68;262;376;347;10;11.104414400215434;219.61441;30
2938;569;199;73;274;605;336;8;6.32913059522555;269.57675;37
2938;485;279;30;144;500;351;18;19.759806095864057;91.757126;0
2938;527;266;30;196;542;364;14;14.148386227632757;70.517944;38
2938;28;246;78;230;67;361;14;14.560364788853013;19.653934;39
2938;1;226;23;256;12;354;0;2.1141760165844623;145.45786;39
2939;291;250;48;216;315;358;24;21.18690453609513;91.10297;30
2939;243;238;48;232;267;354;15;14.706965247372851;152.70052;30
2939;374;220;68;262;408;351;10;16.609387914365954;288.00586;30
2939;522;281;30;144;537;353;15;14.65307649177215;68.997635;0
2939;569;266;30;196;584;364;8;8.225329867985518;69.708855;38
2939;68;243;78;230;107;358;17;16.341166143568067;31.309982;39
2939;4;236;56;246;32;359;14;11.198026826142094;81.97801;39
2940;327;247;48;216;351;355;15;17.567303809185187;102.78638;30
2940;283;238;48;232;307;354;12;13.079743487766851;105.51721;30
2940;422;218;68;262;456;349;10;12.232854941491274;97.88746;30
2940;576;279;30;144;591;351;17;15.912090422241032;96.789375;0
2940;613;262;29;196;627;360;0;2.995374443096957;261.99805;38
2940;121;256;75;212;158;362;17;16.835906997091108;61.559452;39
2940;56;241;56;241;84;361;16;15.56734673583862;41.332355;39
2941;327;247;48;216;351;355;15;15.437225210132484;181.53384;30
2941;283;238;48;232;307;354;12;12.301121135147689;90.75566;30
2941;422;218;68;262;456;349;9;10.074129627643098;212.57126;30
2941;582;281;30;144;597;353;16;16.872788773710038;46.357674;0
2941;121;256;75;212;158;362;15;16.08868701032521;59.66999;39
2941;56;241;56;241;84;361;13;14.50768773504082;41.447945;39
2942;327;247;48;216;351;355;14;13.931455466095994;104.47567;30
2942;283;238;48;232;307;354;11;11.654202847999711;60.537014;30
2942;422;218;68;262;456;349;12;10.410762969210301;161.93384;30
2942;597;278;30;144;612;350;16;13.751358166562868;89.77728;0
2942;121;256;75;212;158;362;15;15.912612488141892;60.946056;39
2942;56;241;56;241;84;361;13;12.712410732443464;35.79259;39
2943;368;246;48;216;392;354;23;19.653201560655795;125.94991;30
2943;320;238;48;232;344;354;15;13.466919719684874;90.33465;30
2943;464;218;68;262;498;349;9;13.428025228903946;94.05057;30
2943;159;253;74;212;196;359;18;17.5123135930067;78.112724;39
2943;101;242;56;240;129;362;17;16.360253969217545;317.5173;39
2943;20;200;77;282;58;341;10;8.32848876649331;279.32288;0
2944;394;245;48;216;418;353;15;17.191169513180014;56.94721;30
2944;350;237;48;232;374;353;12;13.151336812372394;37.744854;30
2944;498;214;68;262;532;345;11;12.482756237965495;84.63842;30
2944;190;246;74;212;227;352;19;17.658730520053716;71.017;39
2944;126;238;56;240;154;358;18;16.622886059351426;35.62374;39
2944;57;200;76;282;95;341;11;9.150828859238423;267.14075;0
2945;394;245;48;216;418;353;14;14.204649879306576;97.40672;30
2945;350;237;48;232;374;353;11;11.57227328788348;168.92563;30
2945;498;214;68;262;532;345;0;8.307908051780675;222.87312;30
2945;190;246;74;212;227;352;16;16.776600971548426;68.70553;39
2945;126;238;56;240;154;358;14;14.318403463533208;320.44974;39
2945;57;200;76;282;95;341;5;5.890485566025773;162.19316;0
2946;394;245;48;216;418;353;14;13.850221476424316;88.44896;30
2946;350;237;48;232;374;353;11;11.418563991128599;162.07365;30
2946;498;214;68;262;532;345;0;8.033177195200782;221.27171;30
2946;190;246;74;212;227;352;16;16.796999563025945;66.87094;39
2946;126;238;56;240;154;358;14;13.938567653346963;102.002655;39
2946;57;200;76;282;95;341;5;5.512089113581622;134.88649;0
2947;394;245;48;216;418;353;14;13.850221476424316;88.44896;30
2947;350;237;48;232;374;353;11;11.418563991128599;162.07365;30
2947;498;214;68;262;532;345;0;8.033177195200782;221.27171;30
2947;190;246;74;212;227;352;16;16.796999563025945;66.87094;39
2947;126;238;56;240;154;358;14;13.938567653346963;102.002655;39
2947;57;200;76;282;95;341;5;5.512089113581622;134.88649;0
2948;394;245;48;216;418;353;14;13.900285392322314;107.55068;30
2948;350;237;48;232;374;353;11;11.374539946288484;231.38185;30
2948;498;214;68;262;532;345;0;7.827252825283019;244.61685;30
2948;190;246;74;212;227;352;16;16.76912016074166;267.65683;39
2948;126;238;56;240;154;358;14;14.110646846476406;295.98364;39
2948;57;200;76;282;95;341;5;5.693659954711337;132.74622;0
2949;394;245;48;216;418;353;14;13.900285392322314;107.55068;30
2949;350;237;48;232;374;353;11;11.374539946288484;231.38185;30
2949;498;214;68;262;532;345;0;7.827252825283019;244.61685;30
2949;190;246;74;212;227;352;16;16.76912016074166;267.65683;39
2949;126;238;56;240;154;358;14;14.110646846476406;295.98364;39
2949;57;200;76;282;95;341;5;5.693659954711337;132.74622;0
2950;394;245;48;216;418;353;14;13.872250548623322;81.23653;30
2950;350;237;48;232;374;353;11;11.334873373729899;65.6024;30
2950;498;214;68;262;532;345;0;7.328231626732607;163.5635;30
2950;190;246;74;212;227;352;16;16.75440572587772;68.79301;39
2950;126;238;56;240;154;358;14;14.10337022693793;92.06943;39
2950;57;200;76;282;95;341;4;5.676244999203425;145.42917;0
2951;383;248;48;216;407;356;14;14.177408839124409;260.14764;30
2951;336;243;48;232;360;359;11;11.366998588386277;29.40454;30
2951;481;211;68;262;515;342;0;7.395205687209574;221.28696;30
2951;172;251;74;212;209;357;16;16.54104961566154;68.90497;39
2951;111;240;56;240;139;360;13;14.274289855479484;87.59368;39
2951;31;202;76;280;69;342;4;5.707398834014598;113.35841;0
2952;383;248;48;216;407;356;14;14.177408839124409;260.14764;30
2952;336;243;48;232;360;359;11;11.366998588386277;29.40454;30
2952;481;211;68;262;515;342;0;7.395205687209574;221.28696;30
2952;172;251;74;212;209;357;16;16.54104961566154;68.90497;39
2952;111;240;56;240;139;360;13;14.274289855479484;87.59368;39
2952;31;202;76;280;69;342;4;5.707398834014598;113.35841;0
2953;383;248;48;216;407;356;14;14.216176672922868;171.73921;30
2953;336;243;48;232;360;359;11;11.287374331772417;73.458565;30
2953;481;211;68;262;515;342;0;8.176848415234938;209.93556;30
2953;172;251;74;212;209;357;16;16.552015257161308;68.90109;39
2953;111;240;56;240;139;360;13;14.175824828210699;78.93698;39
2953;31;202;76;280;69;342;4;5.484183556655034;103.26709;0
2954;383;248;48;216;407;356;14;13.660798609140643;56.57886;30
2954;336;243;48;232;360;359;11;10.988725127568213;91.96198;30
2954;481;211;68;262;515;342;11;9.726590520711222;117.7877;30
2954;172;251;74;212;209;357;16;16.68850560142321;69.70973;39
2954;111;240;56;240;139;360;13;13.512763702908195;58.74653;39
2954;31;202;76;280;69;342;4;4.57010131208009;127.40137;0
2955;408;242;48;216;432;350;14;14.746090572540648;76.80641;30
2955;359;232;48;232;383;348;11;12.059234638127263;203.14334;30
2955;508;202;68;262;542;333;11;10.358324116387452;90.660614;30
2955;201;249;74;212;238;355;16;17.006277918229653;73.54527;39
2955;137;242;56;240;165;362;14;15.607784595578082;56.996086;39
2955;50;196;76;280;88;336;4;6.507287972016121;326.71667;0
2956;408;242;48;216;432;350;14;14.125361660108323;67.86099;30
2956;359;232;48;232;383;348;11;11.334055594349765;114.731575;30
2956;508;202;68;262;542;333;0;8.517315128066004;167.08157;30
2956;201;249;74;212;238;355;16;16.662624361992222;68.39443;39
2956;137;242;56;240;165;362;14;14.466996854651557;55.817894;39
2956;50;196;76;280;88;336;4;5.170213364712634;122.79981;0
2957;408;242;48;216;432;350;14;13.697354510374117;57.68804;30
2957;359;232;48;232;383;348;11;11.17450856449907;71.46652;30
2957;508;202;68;262;542;333;11;9.49669356047958;109.72896;30
2957;201;249;74;212;238;355;16;16.680033225631952;69.15581;39
2957;137;242;56;240;165;362;13;14.162830252069046;53.27866;39
2957;50;196;76;280;88;336;4;4.72997614877206;141.74704;0
2958;411;249;71;222;446;360;13;13.612652757688572;87.957954;30
2958;375;238;48;232;399;354;11;11.42698014541597;114.76274;30
2958;531;208;68;262;565;339;0;7.74194589129374;183.81264;30
2958;209;254;74;212;246;360;16;16.599263980018062;153.79161;39
2958;154;241;56;240;182;361;14;15.025563625116318;85.108795;39
2958;66;202;76;280;104;342;5;6.077148047505643;90.91035;0
2959;411;249;71;222;446;360;13;13.435207807395658;55.9809;30
2959;375;238;48;232;399;354;11;11.254673084834378;205.15619;30
2959;531;208;68;262;565;339;0;7.571810720481674;221.22769;30
2959;209;254;74;212;246;360;16;16.58183830048198;77.84497;39
2959;154;241;56;240;182;361;14;14.818983157434369;89.28178;39
2959;66;202;76;280;104;342;4;5.882308458484662;90.49561;0
2960;411;249;71;222;446;360;13;13.430688549333865;291.69464;30
2960;375;238;48;232;399;354;11;11.187855234355485;136.15834;30
2960;531;208;68;262;565;339;0;7.428117519134615;175.54176;30
2960;209;254;74;212;246;360;16;16.554055858684645;72.0219;39
2960;154;241;56;240;182;361;14;14.726183797553691;95.054794;39
2960;66;202;76;280;104;342;5;6.022934097243759;89.05598;0
2961;411;249;71;222;446;360;14;13.526905567262764;66.46629;30
2961;375;238;48;232;399;354;11;11.214898676595892;151.75691;30
2961;531;208;68;262;565;339;0;6.936195741499797;101.750465;30
2961;209;254;74;212;246;360;16;16.546697948071316;72.03774;39
2961;154;241;56;240;182;361;14;14.710634372391988;91.73458;39
2961;66;202;76;280;104;342;4;6.188447136424396;84.58956;0
2962;411;249;71;222;446;360;14;13.527880019314722;70.33537;30
2962;375;238;48;232;399;354;11;11.203527976204668;174.95956;30
2962;531;208;68;262;565;339;0;7.574149220777598;121.06365;30
2962;209;254;74;212;246;360;16;16.535393638204003;190.75764;39
2962;154;241;56;240;182;361;14;14.736458934984237;89.53468;39
2962;66;202;76;280;104;342;5;6.38287527521736;323.10513;0
2963;411;249;71;222;446;360;14;13.542361538970116;76.93768;30
2963;375;238;48;232;399;354;11;11.221280302260086;253.4208;30
2963;531;208;68;262;565;339;0;7.07962604567384;104.051285;30
2963;209;254;74;212;246;360;16;16.528182904505005;72.00057;39
2963;154;241;56;240;182;361;14;14.69934912848602;86.04315;39
2963;66;202;76;280;104;342;0;6.343477619447125;26.472473;0
2964;411;249;71;222;446;360;14;13.564212946119444;83.87285;30
2964;375;238;48;232;399;354;11;11.22022492048335;259.79926;30
2964;531;208;68;262;565;339;0;6.8374375453265905;245.1232;30
2964;209;254;74;212;246;360;16;16.50978027624947;71.759544;39
2964;154;241;56;240;182;361;14;14.65128992744926;87.5581;39
2964;66;202;76;280;104;342;0;6.498900176001808;287.78888;0
2965;411;249;71;222;446;360;14;13.559970637449851;77.723175;30
2965;375;238;48;232;399;354;11;11.226564381059466;169.48166;30
2965;531;208;68;262;565;339;0;6.814335316220647;158.35669;30
2965;209;254;74;212;246;360;16;16.49689294849353;71.85357;39
2965;154;241;56;240;182;361;14;14.618341205513447;94.067535;39
2965;66;202;76;280;104;342;0;6.559944388040066;291.18646;0
2966;411;249;71;222;446;360;14;13.464235680057786;66.25421;30
2966;375;238;48;232;399;354;11;11.203014696825486;224.75768;30
2966;531;208;68;262;565;339;0;6.789540654620164;249.75977;30
2966;209;254;74;212;246;360;16;16.43485503057482;71.74923;39
2966;154;241;56;240;182;361;13;14.442850555819255;77.62192;39
2966;66;202;76;280;104;342;10;7.157972949531932;278.505;0
2967;411;249;71;222;446;360;14;13.550958031058274;94.37158;30
2967;375;238;48;232;399;354;11;11.243349404929795;83.1531;30
2967;531;208;68;262;565;339;0;7.2706762453125755;260.5882;30
2967;209;254;74;212;246;360;16;16.42980388709991;71.82673;39
2967;154;241;56;240;182;361;14;14.484378158094442;86.62588;39
2967;66;202;76;280;104;342;10;7.624542997856527;279.39902;0
2968;411;249;71;222;446;360;14;13.493901320304357;294.1623;30
2968;375;238;48;232;399;354;11;11.235842073675741;143.28093;30
2968;531;208;68;262;565;339;0;6.914339353633449;89.4932;30
2968;209;254;74;212;246;360;16;16.37442690491031;88.18523;39
2968;154;241;56;240;182;361;13;14.298208373564828;112.93473;39
2968;66;202;76;280;104;342;10;8.038476888722782;275.3103;0
2969;411;249;71;222;446;360;14;13.469886186970042;46.127045;30
2969;375;238;48;232;399;354;11;11.222999215674466;146.94212;30
2969;531;208;68;262;565;339;0;6.582262069981295;121.88016;30
2969;209;254;74;212;246;360;16;16.33743932184055;71.45838;39
2969;154;241;56;240;182;361;13;14.228999145325243;91.15583;39
2969;66;202;76;280;104;342;10;8.02959743806416;283.47983;0
2970;433;249;70;222;468;360;13;13.67888651512278;94.01044;30
2970;377;238;48;232;401;354;11;11.209633276911758;143.92944;30
2970;538;203;68;262;572;334;0;7.569010147410314;157.86942;30
2970;209;254;74;212;246;360;16;16.31229102696151;71.78194;39
2970;154;241;56;240;182;361;13;14.246123544611823;60.53912;39
2970;66;202;76;280;104;342;10;7.9401111848679875;271.2177;0
2971;433;249;70;222;468;360;13;13.599285380207986;71.014725;30
2971;377;238;48;232;401;354;11;11.128724785779678;72.84822;30
2971;538;203;68;262;572;334;0;6.709210625603001;133.40837;30
2971;209;254;74;212;246;360;16;16.221107126258563;70.45653;39
2971;154;241;56;240;182;361;13;14.137452964396164;75.69257;39
2971;66;202;76;280;104;342;10;7.6368163274064935;276.36386;0
2972;433;249;70;222;468;360;13;13.537839507154233;77.90671;30
2972;377;238;48;232;401;354;11;11.077708165912563;159.11096;30
2972;538;203;68;262;572;334;0;6.559984306791475;173.34789;30
2972;209;254;74;212;246;360;16;16.084412963043935;71.46461;39
2972;154;241;56;240;182;361;13;14.097693791782804;77.27581;39
2972;66;202;76;280;104;342;0;7.253008120519433;263.24545;0
2973;433;249;70;222;468;360;13;13.52779879873841;91.71537;30
2973;377;238;48;232;401;354;11;11.077752072346131;70.90248;30
2973;538;203;68;262;572;334;0;6.9017609863369085;89.5066;30
2973;209;254;74;212;246;360;15;15.985732254876549;72.07344;39
2973;154;241;56;240;182;361;13;14.090468196593983;58.863857;39
2973;66;202;76;280;104;342;10;8.008224382456604;260.02963;0
2974;433;249;70;222;468;360;13;13.61340787938213;79.95432;30
2974;377;238;48;232;401;354;11;11.101786419875273;81.393425;30
