fr_no;x;y;w;h;cx;cy;cen_dep;dep_avg;orient;group
3250;327;145;75;333;201;239;23.0;22.12;23.2;42
3251;327;147;76;331;201;239;23.0;22.11;46.42;42
3252;327;147;75;332;201;239;23.0;22.05;77.84;42
3253;329;147;77;334;203;240;23.0;21.93;64.96;42
3254;333;146;74;334;203;240;23.0;21.94;74.68;42
3255;475;85;113;394;294;239;15.0;17.65;87.84;42
3256;343;140;73;342;208;241;23.0;21.58;94.88;42
3256;343;140;73;342;208;241;23.0;21.58;94.88;46
3257;343;138;75;343;209;240;23.0;21.63;112.24;42
3257;343;138;75;343;209;240;23.0;21.63;112.24;46
3258;344;139;74;341;209;240;23.0;21.64;109.37;42
3258;344;139;74;341;209;240;23.0;21.64;109.37;46
3259;344;137;74;343;209;240;23.0;21.59;27.01;42
3259;344;137;74;343;209;240;23.0;21.59;27.01;46
3260;345;134;74;349;209;241;23.0;21.53;94.22;42
3260;345;134;74;349;209;241;23.0;21.53;94.22;46
3261;344;135;75;349;209;242;23.0;21.56;120.89;42
3261;344;135;75;349;209;242;23.0;21.56;120.89;46
3262;344;135;75;347;209;241;23.0;21.5;95.69;42
3262;344;135;75;347;209;241;23.0;21.5;95.69;46
3263;345;136;74;348;209;242;23.0;21.54;106.13;42
3263;345;136;74;348;209;242;23.0;21.54;106.13;46
3264;265;176;84;259;174;217;20.0;19.54;161.22;46
3264;265;176;84;259;174;217;20.0;19.54;161.22;46
3265;350;139;76;345;213;242;22.0;21.23;321.93;42
3265;350;139;76;345;213;242;22.0;21.23;321.93;42
3265;350;139;76;345;213;242;22.0;21.23;321.93;46
3266;347;137;79;347;213;242;22.0;21.14;321.45;42
3266;347;137;79;347;213;242;22.0;21.14;321.45;46
3267;347;141;79;343;213;242;22.0;21.09;329.04;42
3267;347;141;79;343;213;242;22.0;21.09;329.04;46
3268;362;134;71;352;216;243;22.0;21.12;25.89;42
3268;362;134;71;352;216;243;22.0;21.12;25.89;42
3268;362;134;71;352;216;243;22.0;21.12;25.89;46
3269;364;135;73;353;218;244;22.0;20.97;45.07;42
3269;364;135;73;353;218;244;22.0;20.97;45.07;42
3270;363;131;75;356;219;243;22.0;20.97;28.82;42
3270;363;131;75;356;219;243;22.0;20.97;28.82;42
3271;364;131;78;353;221;242;22.0;21.06;41.07;42
3272;363;131;77;353;220;242;22.0;20.94;13.89;42
3273;364;134;77;352;220;243;22.0;20.98;31.11;42
3274;364;135;79;352;221;243;22.0;20.98;353.17;42
3275;362;146;86;337;224;241;22.0;21.18;36.66;42
3276;362;146;87;335;224;240;22.0;21.17;46.42;42
3276;362;146;87;335;224;240;22.0;21.17;46.42;46
3277;363;149;89;329;226;239;22.0;21.31;46.85;42
3277;363;149;89;329;226;239;22.0;21.31;46.85;46
3278;362;132;93;347;227;239;22.0;21.21;69.7;42
3278;362;132;93;347;227;239;22.0;21.21;69.7;46
3279;362;134;94;345;228;239;22.0;21.23;92.16;42
3279;362;134;94;345;228;239;22.0;21.23;92.16;46
3280;364;134;92;346;228;240;22.0;21.19;241.88;42
3280;364;134;92;346;228;240;22.0;21.19;241.88;46
3281;364;133;96;347;230;240;22.0;21.15;254.26;42
3281;364;133;96;347;230;240;22.0;21.15;254.26;46
3282;365;134;95;346;230;240;22.0;21.2;131.32;42
3282;365;134;95;346;230;240;22.0;21.2;131.32;46
3283;367;131;99;349;233;240;22.0;21.15;212.6;42
3283;367;131;99;349;233;240;22.0;21.15;212.6;42
3284;366;131;103;350;234;240;22.0;21.09;127.34;42
3284;366;131;103;350;234;240;22.0;21.09;127.34;42
3285;364;129;103;352;233;240;22.0;21.05;152.28;42
3285;364;129;103;352;233;240;22.0;21.05;152.28;42
3285;364;129;103;352;233;240;22.0;21.05;152.28;46
3286;365;128;101;354;233;241;22.0;21.05;356.59;42
3287;366;124;105;358;235;241;22.0;21.04;99.99;42
3288;365;123;109;358;237;240;22.0;21.02;92.13;42
3289;364;123;108;358;236;240;22.0;21.02;258.14;42
3290;362;121;115;359;238;240;22.0;20.86;100.63;42
3291;364;119;114;361;239;240;22.0;20.71;318.96;42
3292;365;118;113;364;239;241;22.0;20.75;297.4;42
3293;366;116;113;366;239;241;22.0;20.66;46.21;42
3294;365;118;110;364;237;241;22.0;20.72;64.26;42
3295;365;117;110;366;237;241;22.0;20.65;52.81;42
3296;365;116;111;365;238;240;22.0;20.66;45.63;42
3297;365;116;108;365;236;240;22.0;20.61;85.84;42
3298;365;113;106;369;235;241;22.0;20.44;82.42;42
3299;363;113;110;369;236;241;22.0;20.27;99.26;42
3300;361;115;109;366;235;240;22.0;20.3;105.83;42
3300;361;115;109;366;235;240;22.0;20.3;105.83;46
3301;364;114;106;368;235;241;22.0;20.24;77.48;42
3302;363;114;107;368;235;241;22.0;20.19;67.49;42
3303;362;114;107;368;234;241;22.0;20.19;84.24;42
3303;362;114;107;368;234;241;22.0;20.19;84.24;46
3304;364;115;105;366;234;240;22.0;20.24;82.86;42
3305;366;114;102;368;234;241;22.0;20.26;174.63;42
3306;364;113;101;370;232;241;21.0;20.19;167.74;42
3307;367;109;97;375;232;242;21.0;20.17;113.49;42
3308;366;110;99;374;232;242;21.0;20.16;136.47;42
3309;368;110;98;373;233;241;22.0;20.24;64.59;42
3310;365;110;101;374;233;242;22.0;20.21;66.55;42
3310;365;110;101;374;233;242;22.0;20.21;66.55;46
3311;367;112;100;372;233;242;22.0;20.23;62.79;42
3311;367;112;100;372;233;242;22.0;20.23;62.79;46
3312;363;110;103;375;233;242;22.0;20.19;94.98;42
3312;363;110;103;375;233;242;22.0;20.19;94.98;46
3313;361;110;107;373;234;241;22.0;20.14;86.36;42
3313;361;110;107;373;234;241;22.0;20.14;86.36;46
3314;364;110;104;373;234;241;22.0;20.23;96.64;42
3314;364;110;104;373;234;241;22.0;20.23;96.64;46
3315;363;112;102;360;232;236;21.0;20.25;75.98;42
3315;363;112;102;360;232;236;21.0;20.25;75.98;46
3316;414;12;227;469;320;240;14.0;14.49;24.66;42
3317;416;12;225;469;320;240;13.0;14.48;348.98;42
3318;366;108;103;366;234;237;22.0;20.19;77.55;42
3318;366;108;103;366;234;237;22.0;20.19;77.55;46
3319;369;106;104;367;236;236;22.0;20.17;80.15;42
3319;369;106;104;367;236;236;22.0;20.17;80.15;46
3320;370;107;103;368;236;237;22.0;20.08;84.25;42
3320;370;107;103;368;236;237;22.0;20.08;84.25;46
3321;370;105;104;369;237;237;22.0;19.99;85.2;42
3321;370;105;104;369;237;237;22.0;19.99;85.2;46
3322;372;104;103;372;237;238;22.0;19.97;91.08;42
3322;372;104;103;372;237;238;22.0;19.97;91.08;46
3323;373;103;103;374;238;238;22.0;19.89;92.4;42
3323;373;103;103;374;238;238;22.0;19.89;92.4;46
3324;371;107;102;366;236;236;21.0;19.95;87.82;42
3324;371;107;102;366;236;236;21.0;19.95;87.82;46
3325;369;105;105;370;237;237;22.0;19.84;83.61;42
3325;369;105;105;370;237;237;22.0;19.84;83.61;46
3326;368;104;106;372;237;238;21.0;19.77;83.63;42
3326;368;104;106;372;237;238;21.0;19.77;83.63;46
3327;405;5;236;478;320;241;15.0;13.65;143.72;42
3327;405;5;236;478;320;241;15.0;13.65;143.72;42
3328;351;105;101;368;226;236;22.0;19.17;82.83;42
3328;351;105;101;368;226;236;22.0;19.17;82.83;46
3329;348;102;99;374;223;238;22.0;19.3;85.39;42
3329;348;102;99;374;223;238;22.0;19.3;85.39;46
3330;340;105;100;369;220;237;22.0;19.27;90.16;42
3330;340;105;100;369;220;237;22.0;19.27;90.16;46
3331;238;163;82;304;160;233;19.0;17.75;102.49;46
3331;238;163;82;304;160;233;19.0;17.75;102.49;46
3332;223;158;84;309;153;233;19.0;17.79;115.99;46
3332;223;158;84;309;153;233;19.0;17.79;115.99;46
3333;216;155;98;303;157;229;19.0;18.26;122.41;46
3333;216;155;98;303;157;229;19.0;18.26;122.41;46
3334;161;153;103;310;132;231;20.0;18.1;126.64;46
3334;161;153;103;310;132;231;20.0;18.1;126.64;46
3335;155;154;106;310;130;232;19.0;18.07;133.94;46
3335;155;154;106;310;130;232;19.0;18.07;133.94;46
3336;256;99;108;381;182;240;12.0;13.81;60.75;42
3336;256;99;108;381;182;240;12.0;13.81;60.75;46
3337;138;156;99;317;118;236;20.0;17.71;95.43;46
3337;138;156;99;317;118;236;20.0;17.71;95.43;46
3337;138;156;99;317;118;236;20.0;17.71;95.43;46
3338;536;160;82;320;309;240;4.0;4.92;319.25;50
3338;536;160;82;320;309;240;4.0;4.92;319.25;50
3339;509;154;87;328;298;241;4.0;4.68;5.13;50
3340;491;158;80;324;285;241;4.0;4.45;338.88;50
3341;492;157;79;324;285;240;4.0;4.45;299.14;50
3342;494;156;77;325;285;240;4.0;4.36;302.57;50
3343;54;147;118;325;86;236;11.0;12.49;99.49;46
3343;54;147;118;325;86;236;11.0;12.49;99.49;46
3344;498;157;76;322;287;239;6.0;4.6;337.42;50
3345;499;158;76;322;287;240;6.0;4.56;328.01;50
3346;500;153;74;326;287;239;6.0;4.55;332.97;50
3347;497;155;74;326;285;240;4.0;4.36;326.78;50
3348;488;154;76;323;282;238;6.0;4.45;15.51;50
3349;518;130;122;351;320;240;3.0;3.37;236.09;50
3350;508;127;130;353;319;240;3.0;3.4;243.36;50
3351;505;126;130;354;317;240;3.0;3.02;121.55;50
3352;441;143;80;337;260;240;4.0;3.5;353.01;50
3353;439;142;80;340;259;241;3.0;3.4;345.91;50
3354;438;143;80;338;259;240;3.0;3.23;14.8;50
3355;433;148;83;330;258;239;3.0;3.19;310.26;50
3356;428;150;83;333;255;241;3.0;3.05;322.38;50
3357;480;126;128;355;304;240;3.0;3.0;260.11;50
3358;478;127;132;354;305;240;3.0;3.0;268.66;50
3359;477;127;133;354;305;240;3.0;3.0;241.13;50
3360;468;129;136;354;302;241;3.0;3.0;254.03;50
3361;465;129;141;354;303;241;3.0;3.0;256.89;50
3362;406;144;86;342;246;243;3.0;3.0;325.16;50
3363;403;139;86;346;244;242;3.0;3.0;358.18;50
3364;401;140;89;345;245;242;3.0;3.0;3.04;50
3365;396;155;80;323;238;239;3.0;3.0;13.97;50
3366;381;236;85;244;233;240;3.0;3.0;100.46;50
3367;376;239;86;240;231;239;3.0;3.0;103.68;50
3368;373;242;79;236;226;239;3.0;3.0;96.31;50
3369;369;245;77;234;223;239;3.0;3.0;90.06;50
3370;84;2;335;475;209;238;3.0;3.35;238.26;42
3371;562;100;77;378;319;239;3.0;3.0;225.28;50
3372;512;112;127;372;319;242;3.0;3.63;82.94;50
3373;490;115;149;368;319;241;3.0;4.47;111.87;50
3374;0;0;343;478;171;239;2.0;2.49;210.22;42
3375;445;125;151;353;298;239;8.0;7.62;78.32;50
3376;204;239;90;237;147;238;2.0;2.05;95.65;50
3376;204;239;90;237;147;238;2.0;2.05;95.65;50
3377;177;236;90;239;133;237;2.0;2.09;90.88;50
3378;159;219;94;258;126;238;3.0;3.44;216.94;50
3379;153;136;97;347;125;241;3.0;3.88;33.27;50
3379;153;136;97;347;125;241;3.0;3.88;33.27;50
3380;365;121;134;356;249;238;7.0;9.99;73.54;50
3380;365;121;134;356;249;238;7.0;9.99;73.54;50
3381;314;149;82;312;198;230;10.0;10.59;267.62;50
3382;312;152;83;308;197;230;10.0;10.51;275.21;50
3383;367;118;131;360;249;239;7.0;9.76;68.76;50
3383;367;118;131;360;249;239;7.0;9.76;68.76;50
3384;311;151;83;303;197;227;0.0;10.63;272.1;50
3385;323;149;83;309;203;229;0.0;10.38;273.28;50
3386;326;148;83;316;204;232;0.0;10.31;280.07;50
3387;333;148;77;314;205;231;0.0;10.14;285.11;50
3388;329;149;80;311;204;230;0.0;10.23;276.62;50
3389;326;151;82;309;204;230;0.0;10.24;279.12;50
3390;323;150;85;315;204;232;0.0;9.52;287.83;50
3391;324;153;83;311;203;232;0.0;9.39;286.93;50
3392;322;155;83;310;202;232;0.0;9.26;287.61;50
3393;26;223;82;255;54;239;0.0;2.46;123.98;42
3393;26;223;82;255;54;239;0.0;2.46;123.98;42
3394;28;221;80;257;54;239;0.0;2.34;315.16;42
3394;28;221;80;257;54;239;0.0;2.34;315.16;42
3395;32;223;75;253;53;238;0.0;2.2;359.65;42
3395;32;223;75;253;53;238;0.0;2.2;359.65;42
3396;314;156;83;313;198;234;9.0;8.95;277.64;50
3397;317;159;72;302;194;230;7.0;9.53;294.43;50
3398;107;131;90;355;98;243;23.0;9.85;8.35;50
3399;301;155;74;314;187;234;7.0;9.0;281.49;50
3400;96;131;92;352;94;241;23.0;9.54;4.82;50
3401;302;153;71;318;186;235;7.0;9.34;273.2;50
3402;302;153;72;319;187;236;6.0;8.96;308.24;50
3403;298;152;77;316;187;234;6.0;8.99;286.52;50
3404;290;158;82;318;186;238;6.0;8.1;299.34;50
3405;265;149;82;324;173;236;6.0;7.38;270.02;50
3406;263;150;80;325;171;237;6.0;7.25;281.84;50
3407;264;150;77;327;170;238;6.0;7.15;275.48;50
3408;265;150;75;328;170;239;6.0;7.1;272.38;50
3409;259;145;83;335;171;240;6.0;6.9;272.59;50
3410;262;147;75;335;168;241;6.0;6.51;297.7;50
3411;255;146;86;333;170;239;6.0;6.35;299.09;50
3412;244;149;85;328;164;238;6.0;6.31;278.05;50
3413;239;153;80;326;159;239;6.0;6.08;311.79;50
3414;238;151;78;324;158;237;6.0;6.11;301.85;50
3415;232;150;78;324;155;237;6.0;5.98;288.08;50
3416;233;149;77;326;155;237;6.0;5.92;285.36;50
3417;232;150;74;323;153;236;5.0;5.65;295.65;50
3418;229;147;73;330;151;238;5.0;5.16;311.04;50
3423;0;112;93;371;46;241;7.0;7.21;70.54;50
3426;0;110;91;376;45;243;7.0;6.85;76.44;50
3428;267;78;168;408;217;243;5.0;7.38;353.88;50
3428;267;78;168;408;217;243;5.0;7.38;353.88;50
3429;266;76;167;410;216;243;5.0;7.6;357.84;50
3429;266;76;167;410;216;243;5.0;7.6;357.84;50
3430;231;148;68;330;149;239;5.0;4.98;292.55;50
3431;263;83;170;401;216;242;5.0;7.69;51.07;50
3431;263;83;170;401;216;242;5.0;7.69;51.07;50
3432;220;140;76;334;148;237;4.0;4.11;285.38;50
3433;261;67;171;418;216;242;5.0;7.56;61.68;50
3433;261;67;171;418;216;242;5.0;7.56;61.68;50
3434;216;144;79;330;147;237;4.0;4.03;290.88;50
3435;216;142;78;334;147;238;4.0;4.03;287.62;50
3436;240;64;178;419;209;241;9.0;8.8;79.32;50
3436;240;64;178;419;209;241;9.0;8.8;79.32;50
3437;235;66;179;417;207;241;9.0;8.76;80.87;50
3438;196;61;188;425;192;243;8.0;8.35;109.42;50
3438;196;61;188;425;192;243;8.0;8.35;109.42;50
3439;195;58;182;428;188;243;9.0;8.69;0.83;50
3440;181;57;178;422;179;239;9.0;8.59;325.13;50
3441;73;107;95;369;84;238;4.0;5.71;296.6;50
3442;68;105;90;371;79;238;4.0;5.55;274.64;50
3443;108;29;191;446;149;237;5.0;7.95;1.18;50
3444;88;23;202;460;145;241;5.0;6.34;351.71;50
3445;17;77;110;409;63;243;3.0;5.47;346.39;50
3445;17;77;110;409;63;243;3.0;5.47;346.39;50
3446;17;86;108;400;62;243;3.0;5.38;299.68;50
3446;17;86;108;400;62;243;3.0;5.38;299.68;50
3447;21;96;104;385;62;240;3.0;5.36;271.16;50
3447;21;96;104;385;62;240;3.0;5.36;271.16;50
3448;16;87;104;399;60;243;0.0;5.13;303.27;50
3449;5;100;103;380;54;240;7.0;5.56;316.46;50
3766;95;179;116;285;105;232;20.0;16.15;73.41;51
3766;95;179;116;285;105;232;20.0;16.15;73.41;51
3767;118;172;113;289;115;230;20.0;16.18;74.01;51
3767;118;172;113;289;115;230;20.0;16.18;74.01;51
3768;136;174;116;291;126;232;14.0;15.4;153.14;51
3768;136;174;116;291;126;232;14.0;15.4;153.14;51
3769;39;147;105;304;72;225;11.0;13.77;64.78;52
3770;76;158;104;289;90;223;12.0;15.6;62.0;52
3771;226;173;105;282;165;227;12.0;15.2;108.17;51
3771;226;173;105;282;165;227;12.0;15.2;108.17;51
3772;235;169;106;285;170;227;12.0;15.34;99.86;52
3772;235;169;106;285;170;227;12.0;15.34;99.86;51
3772;235;169;106;285;170;227;12.0;15.34;99.86;51
3773;263;169;106;289;184;229;13.0;16.82;131.98;51
3773;263;169;106;289;184;229;13.0;16.82;131.98;51
3774;274;171;104;288;189;229;14.0;17.31;109.92;52
3774;274;171;104;288;189;229;14.0;17.31;109.92;51
3774;274;171;104;288;189;229;14.0;17.31;109.92;51
3776;377;174;105;285;241;229;28.0;24.83;142.13;51
3776;377;174;105;285;241;229;28.0;24.83;142.13;51
3777;385;167;102;294;243;230;28.0;25.16;121.3;51
3777;385;167;102;294;243;230;28.0;25.16;121.3;51
3778;385;170;102;289;243;229;28.0;25.27;120.04;51
3778;385;170;102;289;243;229;28.0;25.27;120.04;51
3779;383;171;101;287;242;229;28.0;25.34;129.39;51
3779;383;171;101;287;242;229;28.0;25.34;129.39;51
3780;377;173;103;286;240;229;28.0;25.29;242.8;51
3780;377;173;103;286;240;229;28.0;25.29;242.8;51
3781;370;175;107;283;238;229;28.0;25.37;115.11;51
3781;370;175;107;283;238;229;28.0;25.37;115.11;51
3782;369;177;105;279;237;228;27.0;25.45;127.27;51
3782;369;177;105;279;237;228;27.0;25.45;127.27;51
3783;368;181;106;274;237;227;28.0;25.4;103.75;51
3783;368;181;106;274;237;227;28.0;25.4;103.75;51
3784;367;178;104;278;235;228;28.0;25.47;247.92;51
3784;367;178;104;278;235;228;28.0;25.47;247.92;51
3786;0;117;79;350;39;233;6.0;6.41;102.88;53
3786;0;117;79;350;39;233;6.0;6.41;102.88;0
3787;364;179;100;278;232;228;28.0;25.55;348.59;51
3787;364;179;100;278;232;228;28.0;25.55;348.59;51
3788;364;183;99;273;231;228;28.0;25.63;58.47;51
3788;364;183;99;273;231;228;28.0;25.63;58.47;51
3789;363;176;100;282;231;229;28.0;25.51;48.53;51
3789;363;176;100;282;231;229;28.0;25.51;48.53;51
3790;364;183;100;273;232;228;28.0;25.58;38.33;51
3790;364;183;100;273;232;228;28.0;25.58;38.33;51
3792;42;131;77;313;59;222;7.0;10.46;202.3;53
3792;42;131;77;313;59;222;7.0;10.46;202.3;53
3793;41;133;77;307;59;220;7.0;10.53;114.21;53
3793;41;133;77;307;59;220;7.0;10.53;114.21;53
3794;38;133;79;309;58;221;7.0;10.57;113.81;53
3794;38;133;79;309;58;221;7.0;10.57;113.81;53
3795;38;132;76;311;57;221;7.0;10.48;183.2;53
3795;38;132;76;311;57;221;7.0;10.48;183.2;53
3796;354;188;99;268;226;228;28.0;25.9;43.67;51
3796;354;188;99;268;226;228;28.0;25.9;43.67;51
3797;355;184;98;271;226;227;28.0;25.91;339.06;51
3797;355;184;98;271;226;227;28.0;25.91;339.06;51
3798;354;185;99;269;226;227;28.0;25.96;353.07;51
3798;354;185;99;269;226;227;28.0;25.96;353.07;51
3799;47;139;78;297;62;218;7.0;11.27;89.58;53
3799;47;139;78;297;62;218;7.0;11.27;89.58;53
3800;363;187;100;269;231;228;28.0;26.3;251.62;51
3800;363;187;100;269;231;228;28.0;26.3;251.62;51
3801;365;185;100;269;232;227;28.0;26.48;214.66;51
3801;365;185;100;269;232;227;28.0;26.48;214.66;51
3802;368;186;99;268;233;227;28.0;26.63;61.89;51
3802;368;186;99;268;233;227;28.0;26.63;61.89;51
3803;369;185;100;268;234;226;28.0;26.57;76.52;51
3803;369;185;100;268;234;226;28.0;26.57;76.52;51
3804;371;180;106;272;238;226;29.0;26.71;68.23;51
3804;371;180;106;272;238;226;29.0;26.71;68.23;51
3805;374;179;101;273;237;226;28.0;26.82;75.92;51
3805;374;179;101;273;237;226;28.0;26.82;75.92;51
3806;378;179;103;273;240;226;29.0;26.83;113.43;51
3806;378;179;103;273;240;226;29.0;26.83;113.43;51
3808;387;179;104;276;245;227;29.0;27.14;104.68;51
3808;387;179;104;276;245;227;29.0;27.14;104.68;51
3809;397;174;103;283;250;228;30.0;27.23;85.53;51
3809;397;174;103;283;250;228;30.0;27.23;85.53;51
3813;412;177;104;279;258;228;29.0;27.39;84.09;51
3813;412;177;104;279;258;228;29.0;27.39;84.09;51
3814;415;179;108;278;261;228;31.0;28.04;162.82;51
3814;415;179;108;278;261;228;31.0;28.04;162.82;51
3815;428;176;105;283;266;229;31.0;28.24;123.81;51
3815;428;176;105;283;266;229;31.0;28.24;123.81;51
3816;0;137;149;344;74;240;7.0;8.44;133.62;54
3816;0;137;149;344;74;240;7.0;8.44;133.62;54
3817;468;175;112;289;290;232;24.0;27.46;114.18;51
3817;468;175;112;289;290;232;24.0;27.46;114.18;51
3818;473;177;112;286;292;231;24.0;27.58;106.89;51
3818;473;177;112;286;292;231;24.0;27.58;106.89;51
3819;46;138;150;345;98;241;7.0;11.07;148.07;54
3819;46;138;150;345;98;241;7.0;11.07;148.07;54
3820;390;166;77;267;233;216;14.0;19.34;80.56;52
3821;389;164;77;273;233;218;14.0;19.19;99.96;52
3822;390;166;76;269;233;217;14.0;19.46;89.06;52
3823;388;164;79;271;233;217;14.0;19.55;89.18;52
3824;388;165;81;269;234;217;14.0;19.76;88.91;52
3825;390;165;80;270;235;217;14.0;19.97;91.15;52
3826;391;163;80;271;235;217;14.0;19.57;85.79;52
3827;388;164;79;271;233;217;14.0;19.37;88.01;52
3828;388;165;80;270;234;217;14.0;19.9;83.76;52
3829;387;164;80;272;233;218;14.0;19.62;34.04;52
3830;387;164;80;273;233;218;14.0;19.59;79.13;52
3831;38;142;156;341;97;241;7.0;11.81;233.58;54
3831;38;142;156;341;97;241;7.0;11.81;233.58;54
3832;493;182;106;282;299;232;33.0;27.49;69.36;51
3832;493;182;106;282;299;232;33.0;27.49;69.36;51
3833;511;181;106;289;308;235;22.0;25.78;88.58;51
3833;511;181;106;289;308;235;22.0;25.78;88.58;51
3834;515;181;110;288;312;234;33.0;26.49;91.97;51
3834;515;181;110;288;312;234;33.0;26.49;91.97;51
3835;430;171;86;267;258;219;15.0;18.25;74.22;52
3835;430;171;86;267;258;219;15.0;18.25;74.22;52
3836;532;181;107;291;319;236;22.0;24.77;234.14;52
3836;532;181;107;291;319;236;22.0;24.77;234.14;51
3836;532;181;107;291;319;236;22.0;24.77;234.14;51
3837;457;170;87;269;272;219;14.0;16.94;87.32;52
3837;457;170;87;269;272;219;14.0;16.94;87.32;52
3838;471;170;92;271;281;220;14.0;17.1;90.03;52
3839;480;163;87;281;283;222;15.0;16.11;65.67;52
3840;491;161;92;283;291;222;14.0;15.19;70.41;52
3841;490;165;94;280;292;222;14.0;15.33;70.97;52
3842;150;155;133;317;141;236;26.0;12.04;75.78;54
3842;150;155;133;317;141;236;26.0;12.04;75.78;54
3843;0;125;127;354;63;239;7.0;8.77;64.41;54
3844;144;148;139;325;141;236;26.0;12.52;67.05;54
3844;144;148;139;325;141;236;26.0;12.52;67.05;54
3844;144;148;139;325;141;236;26.0;12.52;67.05;54
3845;565;169;74;312;319;240;14.0;18.9;265.29;52
3845;565;169;74;312;319;240;14.0;18.9;265.29;51
3846;565;165;74;317;319;241;14.0;18.39;242.14;52
3846;565;165;74;317;319;241;14.0;18.39;242.14;51
3847;466;164;99;282;282;223;15.0;16.78;79.07;52
3847;466;164;99;282;282;223;15.0;16.78;79.07;52
3848;565;168;74;313;319;240;14.0;18.38;234.81;52
3848;565;168;74;313;319;240;14.0;18.38;234.81;51
3849;564;171;74;311;319;241;14.0;18.32;234.94;52
3849;564;171;74;311;319;241;14.0;18.32;234.94;51
3850;564;170;75;309;319;239;14.0;18.44;265.43;52
3850;564;170;75;309;319;239;14.0;18.44;265.43;51
3851;564;171;76;308;320;239;14.0;18.65;241.04;52
3851;564;171;76;308;320;239;14.0;18.65;241.04;51
3852;558;171;81;307;319;239;14.0;18.96;266.38;52
3852;558;171;81;307;319;239;14.0;18.96;266.38;51
3853;557;172;82;305;319;238;14.0;19.21;258.45;52
3853;557;172;82;305;319;238;14.0;19.21;258.45;51
3854;557;174;82;303;319;238;14.0;19.14;257.28;52
3854;557;174;82;303;319;238;14.0;19.14;257.28;51
3855;557;174;81;303;319;238;14.0;19.17;121.09;52
3855;557;174;81;303;319;238;14.0;19.17;121.09;51
3856;556;172;83;305;319;238;16.0;19.43;155.75;52
3856;556;172;83;305;319;238;16.0;19.43;155.75;51
3857;555;174;84;303;319;238;16.0;19.51;265.7;52
3857;555;174;84;303;319;238;16.0;19.51;265.7;51
3858;553;173;85;305;319;239;16.0;19.67;254.02;52
3858;553;173;85;305;319;239;16.0;19.67;254.02;51
3859;555;172;83;306;319;239;16.0;19.88;247.79;52
3859;555;172;83;306;319;239;16.0;19.88;247.79;51
3860;557;172;82;306;319;239;16.0;19.93;230.73;51
3861;555;172;84;305;319;238;16.0;20.09;247.02;52
3861;555;172;84;305;319;238;16.0;20.09;247.02;51
3862;551;174;87;303;319;238;16.0;20.27;128.27;52
3862;551;174;87;303;319;238;16.0;20.27;128.27;51
3863;551;172;87;305;319;238;16.0;20.12;251.38;52
3863;551;172;87;305;319;238;16.0;20.12;251.38;51
3864;555;171;84;306;319;238;16.0;20.06;251.76;52
3864;555;171;84;306;319;238;16.0;20.06;251.76;51
3865;557;172;82;306;319;239;16.0;20.39;253.79;51
3866;556;172;83;306;319;239;16.0;20.38;260.57;52
3866;556;172;83;306;319;239;16.0;20.38;260.57;51
3866;556;172;83;306;319;239;16.0;20.38;260.57;51
3867;549;171;89;306;319;238;16.0;21.02;250.71;52
3867;549;171;89;306;319;238;16.0;21.02;250.71;51
3867;549;171;89;306;319;238;16.0;21.02;250.71;51
3868;552;170;86;307;319;238;16.0;21.67;258.41;52
3868;552;170;86;307;319;238;16.0;21.67;258.41;51
3868;552;170;86;307;319;238;16.0;21.67;258.41;51
3869;549;171;90;308;319;239;16.0;21.62;248.59;51
3869;549;171;90;308;319;239;16.0;21.62;248.59;51
3870;531;170;109;309;320;239;16.0;22.22;183.34;52
3870;531;170;109;309;320;239;16.0;22.22;183.34;51
3870;531;170;109;309;320;239;16.0;22.22;183.34;51
